REGION,DISTRICT,YEAR,CROP,AREA (HA),YIELD (MT/HA),PRODUCTION (MT)
EASTERN,KWAHU EAST,2015,PLANTAIN,3080.72,9.66,29767.92
EASTERN,FANTEAKWA,2015,PLANTAIN,13888.04,11,152754.06
EASTERN,AFRAM PLAINS,2015,PLANTAIN,137.6,6.99,961.79
EASTERN,ASUOGYAMAN,2015,PLANTAIN,912.58,8.53,7786.06
EASTERN,LOWER MANYA KROBO,2015,PLANTAIN,250.91,9.97,2501.82
EASTERN,UPPER MANYA KROBO,2015,PLANTAIN,391.54,10.13,3964.43
EASTERN,KWAHU SOUTH,2015,GROUNDNUT,865,1.26,1090.39
EASTERN,KWAHU EAST,2015,GROUNDNUT,855,1.22,1039.29
EASTERN,FANTEAKWA,2015,GROUNDNUT,393,1.08,424.63
EASTERN,AFRAM PLAINS,2015,GROUNDNUT,8350,1.26,10525.7
EASTERN,AKUAPIM SOUTH,2015,COWPEA,89.96,1.19,107.48
EASTERN,NEW JUABEN,2015,COWPEA,31.52,1.43,45.19
EASTERN,YILO KROBO,2015,COWPEA,19.04,1.43,27.3
EASTERN,KWAHU SOUTH,2015,COWPEA,14.45,0.97,13.98
EASTERN,KWAHU EAST,2015,COWPEA,9.19,, - 
EASTERN,FANTEAKWA,2015,COWPEA,450.47,1.43,645.8
EASTERN,AFRAM PLAINS,2015,COWPEA,771.57,1.55,1198.32
EASTERN,LOWER MANYA KROBO,2015,COWPEA,28.89,1.43,41.42
EASTERN,UPPER MANYA KROBO,2015,COWPEA,49.91,1.55,77.51
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2015,COCOYAM,1213.61,7.15,8680.37
ASHANTI, BOSOME FREHO ,2015,COCOYAM,1462.73,5.58,8169.15
ASHANTI,AMANSIE CENTRAL,2015,COCOYAM,1391.7,6.17,8590.57
ASHANTI, AMANSIE WEST ,2015,COCOYAM,1221.61,7.15,8737.62
ASHANTI,EJURA SEKYEREDUMASE,2015,COCOYAM,30.02,4.31,129.4
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2015,COCOYAM,794.4,5.78,4592.27
ASHANTI, SEKYERE CENTRAL ,2015,COCOYAM,1284.64,6.17,7929.76
ASHANTI, SEKYERE EAST ,2015,COCOYAM,567.28,6.07,3446.11
ASHANTI, SEKYERE AFRAM PLAINS ,2015,COCOYAM,1362.68,5.68,7743.9
ASHANTI, SEKYERE SOUTH ,2015,COCOYAM,2188.09,6.07,13292.14
ASHANTI, AFIGYA KWABRE ,2015,COCOYAM,2362.18,6.07,14349.68
ASHANTI, AHAFO ANO NORTH ,2015,COCOYAM,6341.17,5.68,36035.85
ASHANTI, AHAFO ANO SOUTH ,2015,COCOYAM,9422.71,6.27,59087.17
ASHANTI, ATWIMA MPONUA ,2015,COCOYAM,6354.18,5.29,33619.43
ASHANTI, ATWIMA NWABIAGYA ,2015,COCOYAM,5102.55,4.8,24497.44
ASHANTI, EJUSU JUABEN ,2015,COCOYAM,2301.15,5.19,11949.73
ASHANTI, BOSUMTWE ,2015,COCOYAM,441.22,5.65,2494.42
ASHANTI, ATWIMA KWANWOMA ,2015,COCOYAM,543.27,5.65,3071.36
ASHANTI, KWABRE EAST ,2015,COCOYAM,1701.85,6.86,11672.31
ASHANTI, OFFINSO ,2015,COCOYAM,861.43,6.86,5908.21
ASHANTI, OFFINSO NORTH ,2015,COCOYAM,911.46,4.21,3840.09
ASHANTI, ADANSI NORTH ,2015,COCOYAM,1000.5,5.58,5587.65
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2015,COCOYAM,421.21,4.7,1980.97
ASHANTI,ADANSI  SOUTH,2015,COCOYAM,2219.11,6.37,14132.84
ASHANTI, ASANTE AKIM NORTH ,2015,COCOYAM,1116.56,6.56,7329.82
ASHANTI, ASANTE AKIM SOUTH ,2015,COCOYAM,7894.95,5.09,40224.43
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2015,COCOYAM,7.2,4.41,31.76
ASHANTI,BEKWAI MUNICIPAL (AMANSIE EAST),2015,PLANTAIN,3646.75,11.12,40548.53
ASHANTI, BOSOME FREHO ,2015,PLANTAIN,4706.13,11.73,55208.36
ASHANTI,AMANSIE CENTRAL,2015,PLANTAIN,5021.22,10.71,53782.57
ASHANTI, AMANSIE WEST ,2015,PLANTAIN,3534.65,11.22,39662.66
ASHANTI,EJURA SEKYEREDUMASE,2015,PLANTAIN,919.01,10.71,9843.55
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2015,PLANTAIN,1615.84,11.22,18131.5
ASHANTI, SEKYERE CENTRAL ,2015,PLANTAIN,2738.85,12.24,33526.8
ASHANTI, SEKYERE EAST ,2015,PLANTAIN,1314.89,12.24,16095.83
ASHANTI, SEKYERE AFRAM PLAINS ,2015,PLANTAIN,1514.85,12.14,18389.05
ASHANTI, SEKYERE SOUTH ,2015,PLANTAIN,2529.8,11.22,28387.13
ASHANTI, AFIGYA KWABRE ,2015,PLANTAIN,2424.77,10.71,25971.83
ASHANTI, AHAFO ANO NORTH ,2015,PLANTAIN,7484.37,12.75,95435.06
ASHANTI, AHAFO ANO SOUTH ,2015,PLANTAIN,8181.2,12.24,100147.7
ASHANTI, ATWIMA MPONUA ,2015,PLANTAIN,8651.81,11.22,97082.86
ASHANTI, ATWIMA NWABIAGYA ,2015,PLANTAIN,4794,11.22,53793.9
ASHANTI, EJUSU JUABEN ,2015,PLANTAIN,3505.36,11.22,39334.03
ASHANTI, BOSUMTWE ,2015,PLANTAIN,1919.82,11.22,21542.49
ASHANTI, ATWIMA KWANWOMA ,2015,PLANTAIN,1316.91,11.22,14777.17
ASHANTI, KWABRE EAST ,2015,PLANTAIN,1616.85,11.22,18142.83
ASHANTI, OFFINSO ,2015,PLANTAIN,2424.77,12.24,29682.09
ASHANTI, OFFINSO NORTH ,2015,PLANTAIN,4545.56,12.75,57961.57
ASHANTI, ADANSI NORTH ,2015,PLANTAIN,4528.39,12.24,55432.95
ASHANTI,OBUASI MUNICIPAL (ADANSI WEST),2015,PLANTAIN,939.21,11.22,10538.94
ASHANTI,ADANSI  SOUTH,2015,PLANTAIN,3029.7,11.22,33996.57
ASHANTI, ASANTE AKIM NORTH ,2015,PLANTAIN,10706.95,12.75,136526.99
ASHANTI, ASANTE AKIM SOUTH ,2015,PLANTAIN,7827.73,13.06,102208.93
ASHANTI,KUMASI METROPOLITAN ASSEMBLY,2015,PLANTAIN,920.02,11.22,10323.62
ASHANTI,EJURA SEKYEREDUMASE,2015,GROUNDNUT,4607.91,1.28,5899.37
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2015,GROUNDNUT,380.86,1.36,516.28
ASHANTI, SEKYERE CENTRAL ,2015,GROUNDNUT,223.69,1.05,235.85
ASHANTI, SEKYERE EAST ,2015,GROUNDNUT,75.21,0.98,73.63
ASHANTI, SEKYERE AFRAM PLAINS ,2015,GROUNDNUT,74.24,0.98,72.69
ASHANTI, SEKYERE SOUTH ,2015,GROUNDNUT,40.5,1.2,48.8
ASHANTI, AFIGYA KWABRE ,2015,GROUNDNUT,23.14,1.2,27.88
ASHANTI, ATWIMA NWABIAGYA ,2015,GROUNDNUT,16.39,1.05,17.28
ASHANTI, OFFINSO ,2015,GROUNDNUT,207.3,1.13,234.18
ASHANTI, OFFINSO NORTH ,2015,GROUNDNUT,592.98,1.2,714.52
ASHANTI,EJURA SEKYEREDUMASE,2015,COWPEA,6160.2,0.53,3235.83
ASHANTI,MAMPONG MUNICIPAL (SEKYERE WEST) ,2015,COWPEA,589.78,0.94,553.21
ASHANTI, SEKYERE CENTRAL ,2015,COWPEA,385.07,0.94,361.19
ASHANTI, SEKYERE EAST ,2015,COWPEA,18.94,0.94,17.76
ASHANTI, SEKYERE AFRAM PLAINS ,2015,COWPEA,82.97,0.94,77.82
ASHANTI, SEKYERE SOUTH ,2015,COWPEA,46.89, - , - 
ASHANTI, AFIGYA KWABRE ,2015,COWPEA,36.97, - , - 
ASHANTI, AHAFO ANO NORTH ,2015,COWPEA,106.41,0.94,99.81
ASHANTI, ATWIMA NWABIAGYA ,2015,COWPEA,29.76,0.94,27.91
ASHANTI, BOSUMTWE ,2015,COWPEA,70.34,0.28,19.79
ASHANTI, OFFINSO ,2015,COWPEA,207.41,0.66,136.19
ASHANTI, OFFINSO NORTH ,2015,COWPEA,306.61,0.94,287.6
ASHANTI, ASANTE AKIM NORTH ,2015,COWPEA,64.03,0.94,60.06
BRONG AHAFO, WENCHI MUNICIPAL ,2015,SORGHUM,113,1.12,126.09
BRONG AHAFO, NKORANZA SOUTH ,2015,SORGHUM,45.02,0.93,41.74
BRONG AHAFO, NKORANZA NORTH ,2015,SORGHUM,53.01,0.94,49.57
BRONG AHAFO, KINTAMPO NORTH ,2015,SORGHUM,172.05,0.99,170.44
BRONG AHAFO, ATEBUBU -AMANTIN ,2015,SORGHUM,136,1.64,223.49
BRONG AHAFO, TAIN ,2015,SORGHUM,153,1.08,165.22
BRONG AHAFO, SUNYANI MUNICIPAL ,2015,COCOYAM,680.39,4.27,2902.63
BRONG AHAFO, SUNYANI WEST ,2015,COCOYAM,1013.58,4.22,4280.39
BRONG AHAFO, ASUTIFI ,2015,COCOYAM,14362.17,7.53,108162.03
BRONG AHAFO,DORMAA MUNICIPAL,2015,COCOYAM,3071.75,5.89,18092.38
BRONG AHAFO, DORMAA EAST ,2015,COCOYAM,1594.91,4.02,6405.39
BRONG AHAFO, BEREKUM ,2015,COCOYAM,4694.67,7.45,34978.6
BRONG AHAFO, TANO NORTH ,2015,COCOYAM,1756,6.44,11306.85
BRONG AHAFO, TANO SOUTH ,2015,COCOYAM,2533.44,6.32,16014.84
BRONG AHAFO, NKORANZA SOUTH ,2015,COCOYAM,282.16,4.38,1235.58
BRONG AHAFO, NKORANZA NORTH ,2015,COCOYAM,346.2,4.42,1529.76
BRONG AHAFO,TECHIMAN MUNICIPAL,2015,COCOYAM,1540.88,5.7,8786.33
BRONG AHAFO, ASUNAFO NORTH ,2015,COCOYAM,4232.41,8.22,34792.28
BRONG AHAFO, ASUNAFO SOUTH ,2015,COCOYAM,10525.99,7.36,77434.4
BRONG AHAFO, JAMAN NORTH ,2015,COCOYAM,962.55,6.99,6726.05
BRONG AHAFO, JAMAN SOUTH ,2015,COCOYAM,2781.58,, - 
BRONG AHAFO, KINTAMPO NORTH ,2015,COCOYAM,221.13,5.03,1113
BRONG AHAFO, KINTAMPO SOUTH ,2015,COCOYAM,372.21,5.91,2201.48
BRONG AHAFO, SUNYANI MUNICIPAL ,2015,PLANTAIN,2910.84,12.49,36347.89
BRONG AHAFO, SUNYANI WEST ,2015,PLANTAIN,3630.7,12.31,44699.06
BRONG AHAFO, ASUTIFI ,2015,PLANTAIN,18452.58,17.77,327858.96
BRONG AHAFO, WENCHI MUNICIPAL ,2015,PLANTAIN,1038.21,8.16,8475.97
BRONG AHAFO,DORMAA MUNICIPAL,2015,PLANTAIN,3147.08,11.13,35027.09
BRONG AHAFO, DORMAA EAST ,2015,PLANTAIN,2079.46,9.85,20477.54
BRONG AHAFO, BEREKUM ,2015,PLANTAIN,3746.28,10.6,39727.87
BRONG AHAFO, TANO NORTH ,2015,PLANTAIN,4652.69,13.1,60943.81
BRONG AHAFO, TANO SOUTH ,2015,PLANTAIN,4755.09,12.61,59955.81
BRONG AHAFO, NKORANZA SOUTH ,2015,PLANTAIN,549.52,7.54,4144.39
BRONG AHAFO, NKORANZA NORTH ,2015,PLANTAIN,4856.48,7.8,37887.08
BRONG AHAFO,TECHIMAN MUNICIPAL,2015,PLANTAIN,3897.35,, - 
BRONG AHAFO, ASUNAFO NORTH ,2015,PLANTAIN,4177.18,, - 
BRONG AHAFO, ASUNAFO SOUTH ,2015,PLANTAIN,13306.13,20.04,266603.16
BRONG AHAFO, JAMAN NORTH ,2015,PLANTAIN,590.08,9.24,5449.58
BRONG AHAFO, JAMAN SOUTH ,2015,PLANTAIN,1340.35,9.59,12859.56
BRONG AHAFO, KINTAMPO NORTH ,2015,PLANTAIN,48.67,6.97,339.04
BRONG AHAFO, KINTAMPO SOUTH ,2015,PLANTAIN,58.8,7.99,470.08
BRONG AHAFO, ATEBUBU -AMANTIN ,2015,PLANTAIN,11.68,0.98,11.44
BRONG AHAFO, TAIN ,2015,PLANTAIN,61.85,6.17,381.68
BRONG AHAFO, WENCHI MUNICIPAL ,2015,GROUNDNUT,821,0.64,527.96
BRONG AHAFO, SENE ,2015,GROUNDNUT,3105,0.88,2735.81
BRONG AHAFO, NKORANZA SOUTH ,2015,GROUNDNUT,2215,0.72,1591.89
BRONG AHAFO,TECHIMAN MUNICIPAL,2015,GROUNDNUT,230,0.77,176.79
BRONG AHAFO, KINTAMPO NORTH ,2015,GROUNDNUT,2800,1.11,3115.78
BRONG AHAFO, ATEBUBU -AMANTIN ,2015,GROUNDNUT,1680,1.23,2069.61
BRONG AHAFO, PRU ,2015,GROUNDNUT,2415,1.11,2673.41
BRONG AHAFO, TAIN ,2015,GROUNDNUT,643,0.98,628.76
BRONG AHAFO, WENCHI MUNICIPAL ,2015,COWPEA,2200.52,0.86,1884.93
BRONG AHAFO, NKORANZA SOUTH ,2015,COWPEA,2640.8,0.92,2422.57
BRONG AHAFO,TECHIMAN MUNICIPAL,2015,COWPEA,664.5,1.2,795.96
BRONG AHAFO, KINTAMPO NORTH ,2015,COWPEA,809.15,1.3,1055.2
BRONG AHAFO, ATEBUBU -AMANTIN ,2015,COWPEA,459.27,1.3,596.97
BRONG AHAFO, TAIN ,2015,COWPEA,435.76,1.24,540.38
UPPER EAST,BUILSA,2015,MILLET,5585.19,0.72,4032.06
UPPER EAST,KASSENA NANKANA EAST ,2015,MILLET,2955.98,0.56,1659.77
UPPER EAST,KASSENA NANKANA WEST,2015,MILLET,1970.66,0.56,1106.51
UPPER EAST,BOLGATANGA MUNICIPAL,2015,MILLET,3580.56,1,3590.11
UPPER EAST,BAWKU MUNICIPAL,2015,MILLET,9753.35,0.96,9388.19
UPPER EAST,BAWKU WEST,2015,MILLET,10892.57,0.97,10593.98
UPPER EAST,BONGO,2015,MILLET,5460.28,0.68,3722.89
UPPER EAST,GARU TEMPANE,2015,MILLET,6885.31,0.8,5522.94
UPPER EAST,TALENSI NABDAM,2015,MILLET,4247.1,0.54,2299.55
UPPER EAST,BUILSA,2015,SORGHUM,5349.4,1.01,5386.65
UPPER EAST,KASSENA NANKANA EAST ,2015,SORGHUM,4666.09,0.74,3440.03
UPPER EAST,KASSENA NANKANA WEST,2015,SORGHUM,2999.7,0.8,2400.29
UPPER EAST,BOLGATANGA MUNICIPAL,2015,SORGHUM,4889.15,1.17,5714.42
UPPER EAST,BAWKU MUNICIPAL,2015,SORGHUM,8680.16,0.88,7648.03
UPPER EAST,BAWKU WEST,2015,SORGHUM,10799.74,0.97,10486.54
UPPER EAST,BONGO,2015,SORGHUM,4524.79,0.82,3701.99
UPPER EAST,GARU TEMPANE,2015,SORGHUM,7014.78,0.58,4036.36
UPPER EAST,TALENSI NABDAM,2015,SORGHUM,4243.19,0.9,3814.94
UPPER EAST,BUILSA,2015,GROUNDNUT,6521.47,1.16,7544.71
UPPER EAST,KASSENA NANKANA EAST ,2015,GROUNDNUT,6464.82,0.49,3164.26
UPPER EAST,KASSENA NANKANA WEST,2015,GROUNDNUT,4309.88,0.51,2186.22
UPPER EAST,BOLGATANGA MUNICIPAL,2015,GROUNDNUT,6462.79,0.71,4601.12
UPPER EAST,BAWKU MUNICIPAL,2015,GROUNDNUT,12393.43,0.62,7720.45
UPPER EAST,BAWKU WEST,2015,GROUNDNUT,9510.06,0.74,7024.49
UPPER EAST,BONGO,2015,GROUNDNUT,6257.42,0.54,3396.86
UPPER EAST,GARU TEMPANE,2015,GROUNDNUT,6070.25,0.53,3241.24
UPPER EAST,TALENSI NABDAM,2015,GROUNDNUT,4138.9,0.39,1620.66
UPPER EAST,BUILSA,2015,COWPEA,1467,0.49,720.18
UPPER EAST,KASSENA NANKANA EAST ,2015,COWPEA,705,0.66,463.78
UPPER EAST,KASSENA NANKANA WEST,2015,COWPEA,503,0.69,345.71
UPPER EAST,BOLGATANGA MUNICIPAL,2015,COWPEA,1345,0.23,303.73
UPPER EAST,BAWKU MUNICIPAL,2015,COWPEA,3215,0.79,2525.31
UPPER EAST,BAWKU WEST,2015,COWPEA,3000,0.74,2209.16
UPPER EAST,BONGO,2015,COWPEA,1650,0.8,1312.24
UPPER EAST,GARU TEMPANE,2015,COWPEA,4950,0.74,3645.11
UPPER EAST,TALENSI NABDAM,2015,COWPEA,1400,0.51,714.78
UPPER WEST,WA WEST,2015,MILLET,6935.87,0.4,2773.47
UPPER WEST,WA EAST,2015,MILLET,6576.08,0.72,4733.29
UPPER WEST,WA MUNICIPAL,2015,MILLET,6885.9,0.98,6746.05
UPPER WEST,LAWRA,2015,MILLET,10773.58,0.92,9908.57
UPPER WEST,SISSALA EAST,2015,MILLET,3248.06,1.14,3701.63
UPPER WEST,SISSALA WEST,2015,MILLET,4957.05,0.91,4516.29
UPPER WEST,JIRAPA,2015,MILLET,8664.84,0.38,3299
UPPER WEST,LAMBUSSIE-KARNI,2015,MILLET,6446.16,0.55,3544.27
UPPER WEST,NADOWLI,2015,MILLET,7595.47,0.95,7213.43
UPPER WEST,WA WEST,2015,SORGHUM,6129.1,0.66,4024.61
UPPER WEST,WA EAST,2015,SORGHUM,3928.66,0.75,2953.09
UPPER WEST,WA MUNICIPAL,2015,SORGHUM,6983.16,0.79,5550.77
UPPER WEST,LAWRA,2015,SORGHUM,36975.58,0.98,36099.96
UPPER WEST,SISSALA EAST,2015,SORGHUM,894.25,1.31,1174.39
UPPER WEST,SISSALA WEST,2015,SORGHUM,9404.66,0.74,6988.03
UPPER WEST,JIRAPA,2015,SORGHUM,12207.97,0.48,5801.22
UPPER WEST,LAMBUSSIE-KARNI,2015,SORGHUM,7455.4,0.48,3607.22
UPPER WEST,NADOWLI,2015,SORGHUM,19633.23,0.76,14927.52
UPPER WEST,WA WEST,2015,GROUNDNUT,21247.42,1.52,32391.04
UPPER WEST,WA EAST,2015,GROUNDNUT,13112.46,1.11,14592.37
UPPER WEST,WA MUNICIPAL,2015,GROUNDNUT,17617.36,1.1,19337.13
UPPER WEST,LAWRA,2015,GROUNDNUT,7018.79,1.44,10129.26
UPPER WEST,SISSALA EAST,2015,GROUNDNUT,8064.57,1.06,8523.97
UPPER WEST,SISSALA WEST,2015,GROUNDNUT,10035.46,1.64,16420.66
UPPER WEST,JIRAPA,2015,GROUNDNUT,15033.07,1.26,18945.1
UPPER WEST,LAMBUSSIE-KARNI,2015,GROUNDNUT,8698.07,0.76,6629.97
UPPER WEST,NADOWLI,2015,GROUNDNUT,29100.82,0.94,27209.5
UPPER WEST,WA WEST,2015,COWPEA,5210,1.24,6440.78
UPPER WEST,WA EAST,2015,COWPEA,5680,1.09,6202.6
UPPER WEST,WA MUNICIPAL,2015,COWPEA,5420,1.07,5807
UPPER WEST,LAWRA,2015,COWPEA,280,1.45,406.72
UPPER WEST,SISSALA EAST,2015,COWPEA,2140,1,2138.48
UPPER WEST,SISSALA WEST,2015,COWPEA,12950,1.11,14408.31
UPPER WEST,JIRAPA,2015,COWPEA,8740,0.81,7113.08
UPPER WEST,LAMBUSSIE-KARNI,2015,COWPEA,5530,0.75,4158.79
UPPER WEST,NADOWLI,2015,COWPEA,26170,1.18,31004.23
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,MAIZE,659,1.02,670
WESTERN,SHAMA ,2016,MAIZE,384,1.02,392
WESTERN,AHANTA WEST,2016,MAIZE,1362,1.08,1474
WESTERN,MPORHOR WASSA EAST,2016,MAIZE,1748,1.94,3396
WESTERN,TARKWA NSUAEM,2016,MAIZE,1218,1.2,1466
WESTERN,PRESTEA HUNI-VALLEY,2016,MAIZE,1300,1.13,1475
WESTERN,NZEMA EAST,2016,MAIZE,1430,1.25,1782
WESTERN,ELLEMBELE,2016,MAIZE,618,1,621
WESTERN,JOMORO,2016,MAIZE,800,1.25,1000
WESTERN,AMENFI EAST,2016,MAIZE,3866,1.37,5287
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,MAIZE,3786,1.53,5789
WESTERN,AOWIN -SUAMAN,2016,MAIZE,7900,1.29,10210
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,MAIZE,4940,1.11,5494
WESTERN,SEFWI-WIAWSO,2016,MAIZE,3271,1.96,6411
WESTERN,AKONTOMBRA,2016,MAIZE,3799,1.15,4369
WESTERN,BIA,2016,MAIZE,5259,2.28,11996
WESTERN,JUABESO,2016,MAIZE,6830,1.63,11162
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,RICE,64,0.94,60
WESTERN,SHAMA ,2016,RICE,177.7,0.75,134
WESTERN,AHANTA WEST,2016,RICE,100.2, -   , -   
WESTERN,MPORHOR WASSA EAST,2016,RICE,140.2,1.53,214
WESTERN,TARKWA NSUAEM,2016,RICE,1100,1.08,1192
WESTERN,PRESTEA HUNI-VALLEY,2016,RICE,1244,1.11,1376
WESTERN,NZEMA EAST,2016,RICE,377,1.18,445
WESTERN,ELLEMBELE,2016,RICE,932,1.04,973
WESTERN,JOMORO,2016,RICE,1290,1.16,1500
WESTERN,AMENFI EAST,2016,RICE,1321,1.19,1573
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,RICE,2231,1.09,2429
WESTERN,AOWIN -SUAMAN,2016,RICE,2760,1.24,3416
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,RICE,2000,1.17,2343
WESTERN,SEFWI-WIAWSO,2016,RICE,2945,1.46,4300
WESTERN,AKONTOMBRA,2016,RICE,1522,1.15,1745
WESTERN,BIA,2016,RICE,3700,1.16,4310
WESTERN,JUABESO,2016,RICE,3889,1.85,7211
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,CASSAVA,1170,15.3,17900
WESTERN,SHAMA ,2016,CASSAVA,1161,21.5,24960
WESTERN,AHANTA WEST,2016,CASSAVA,4300,12.53,53867
WESTERN,MPORHOR WASSA EAST,2016,CASSAVA,5360,1.61,8645
WESTERN,TARKWA NSUAEM,2016,CASSAVA,4100,7.91,32432
WESTERN,PRESTEA HUNI-VALLEY,2016,CASSAVA,1349,25.84,34861
WESTERN,NZEMA EAST,2016,CASSAVA,4297,18.05,77562
WESTERN,ELLEMBELE,2016,CASSAVA,3280,9.45,31011
WESTERN,JOMORO,2016,CASSAVA,4900,13.31,65235
WESTERN,AMENFI EAST,2016,CASSAVA,5532,10.21,56495
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,CASSAVA,3236,18.11,58597
WESTERN,AOWIN -SUAMAN,2016,CASSAVA,12600,15.04,189462
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,CASSAVA,6903,14.46,99792
WESTERN,SEFWI-WIAWSO,2016,CASSAVA,5760,13.85,79758
WESTERN,AKONTOMBRA,2016,CASSAVA,4297,11.58,49761
WESTERN,BIA,2016,CASSAVA,2920,10.11,29533
WESTERN,JUABESO,2016,CASSAVA,6540,13.52,88436
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,YAM,32,5.72,183
WESTERN,SHAMA ,2016,YAM,45,3.44,155
WESTERN,AHANTA WEST,2016,YAM,22,4.64,102
WESTERN,MPORHOR WASSA EAST,2016,YAM,272,7.84,2133
WESTERN,TARKWA NSUAEM,2016,YAM,160,12.19,1951
WESTERN,PRESTEA HUNI-VALLEY,2016,YAM,118,5.36,632
WESTERN,NZEMA EAST,2016,YAM,38,9.82,373
WESTERN,ELLEMBELE,2016,YAM,21,4.9,103
WESTERN,JOMORO,2016,YAM,16,5.75,92
WESTERN,AMENFI EAST,2016,YAM,512,11.74,6011
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,YAM,720,5.71,4112
WESTERN,AOWIN -SUAMAN,2016,YAM,992,7.02,6961
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,YAM,2550,12.73,32452
WESTERN,SEFWI-WIAWSO,2016,YAM,1745,11.38,19850
WESTERN,AKONTOMBRA,2016,YAM,1240,1.6,1985
WESTERN,BIA,2016,YAM,1820,0.59,1082
WESTERN,JUABESO,2016,YAM,1750,12.07,21123
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,COCOYAM,24,4.79,115
WESTERN,SHAMA ,2016,COCOYAM,25.62,4.88,125
WESTERN,AHANTA WEST,2016,COCOYAM,242,4.17,1010
WESTERN,MPORHOR WASSA EAST,2016,COCOYAM,1961.44,5.03,9866
WESTERN,TARKWA NSUAEM,2016,COCOYAM,289.58,7.4,2142
WESTERN,PRESTEA HUNI-VALLEY,2016,COCOYAM,324,4.25,1378
WESTERN,NZEMA EAST,2016,COCOYAM,150.33,5.93,892
WESTERN,ELLEMBELE,2016,COCOYAM,55.36,4.84,268
WESTERN,JOMORO,2016,COCOYAM,116.32,4.48,521
WESTERN,AMENFI EAST,2016,COCOYAM,1355.14,6.47,8769
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,COCOYAM,1324.66,3.53,4673
WESTERN,AOWIN -SUAMAN,2016,COCOYAM,6662.15,0.62,4156
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,COCOYAM,7904.3,7.56,59732
WESTERN,SEFWI-WIAWSO,2016,COCOYAM,5136.1,8.95,45952
WESTERN,AKONTOMBRA,2016,COCOYAM,7963,7.68,61122
WESTERN,BIA,2016,COCOYAM,4100,6.87,28185
WESTERN,JUABESO,2016,COCOYAM,7770,6.43,49979
WESTERN,SEKONDI-TAKORADI MUNICIPAL (STMA),2016,COCOYAM,361,9.31,3360
WESTERN,SHAMA ,2016,COCOYAM,287.34,5.01,1441
WESTERN,AHANTA WEST,2016,COCOYAM,310,6.93,2148
WESTERN,MPORHOR WASSA EAST,2016,COCOYAM,1988.6,9.45,18788
WESTERN,TARKWA NSUAEM,2016,COCOYAM,624.21,12.08,7542
WESTERN,PRESTEA HUNI-VALLEY,2016,COCOYAM,642.72,9.48,6090
WESTERN,NZEMA EAST,2016,COCOYAM,324.61,11.23,3646
WESTERN,ELLEMBELE,2016,COCOYAM,330,4.71,1553
WESTERN,JOMORO,2016,COCOYAM,332.55,10.97,3649
WESTERN,AMENFI EAST,2016,COCOYAM,5124,11.59,59373
WESTERN,AMENFI  WEST (WASSA AMENFI),2016,COCOYAM,6515.3,1.07,6985
WESTERN,AOWIN -SUAMAN,2016,COCOYAM,13116.22,9.78,128269
WESTERN,BIBIANI-ANHWIASO-BEKWAI,2016,COCOYAM,9400.98,9.51,89367
WESTERN,SEFWI-WIAWSO,2016,COCOYAM,7241.17,13.3,96321
WESTERN,AKONTOMBRA,2016,COCOYAM,6182,10.98,67856
WESTERN,BIA,2016,COCOYAM,6625.3,9.44,62513
WESTERN,JUABESO,2016,COCOYAM,10336,8.44,87239
CENTRAL,UPPER DENKYIRA EAST,2016,MAIZE,2902.81,2.58,7479.32
CENTRAL,UPPER DENKYIRA WEST,2016,MAIZE,4184.93,2.35,9849.03
CENTRAL,TWIFO HERMAN LOWER DENKYIRA,2016,MAIZE,3568.75,3.22,11495.94
CENTRAL,ASSIN SOUTH,2016,MAIZE,3186.02,3.2,10188.6
CENTRAL,ASSIN NORTH,2016,MAIZE,9651.47,1.16,11156.56
CENTRAL,ABURA-ASEBU-KWAMANKESE,2016,MAIZE,3966.85,2.95,11713.36
CENTRAL,ASIKUMA-ODOBEN-BRAKWA,2016,MAIZE,3672.67,2.82,10363.84
CENTRAL,MFANTSIMAN,2016,MAIZE,6515.71,2.41,15711.64
CENTRAL,KOMENDA-EDINA-EGUAFO-ABIREM,2016,MAIZE,10327.66,1.87,19349.51
